Poisson lognormal,3,100,-3,3,10000,0.6518,0.863746192,0.97,0.994,0.935593559,0.692051255,0.9955,0.917848513,0.8972,0.9467,0.99989999,0.73257631,1.33114755,2.630851041,5.271063156,5.596898723,6.638196684,2.070927005,0,0.0481,0,0,1.00E-04,0.0401
Poisson lognormal,5,100,-3,3,10000,0.6482,0.795305677,0.9708,0.99839936,0.93350025,0.672228267,0.9992,0.908842795,0.9456,0.988295318,1,0.773425221,2.202361489,4.013611247,12.07549913,13.66754097,26.86506165,3.766104409,0,0.084,0,4.00E-04,0.0015,0.1729
Poisson lognormal,1,100,0.1,2.2,10000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poisson lognormal,2,100,0.1,2.2,10000,0.8944,0.9456,0.9254,0.928,0.9166,0.8786,0.9991,0.996,0.9986,0.9985,1,0.9453,0.955230804,1.198294068,1.077544511,1.078732334,1.108466037,0.937220469,0,0,0,0,0,0
Poisson lognormal,3,100,0.1,2.2,10000,0.8822,0.9336,0.9287,0.9297,0.7998,0.862,1,1,1,1,1,0.9702,1.42797538,1.778183493,1.722207378,1.723313772,2.009055288,1.393655799,0,0,0,0,0,0
Poisson lognormal,5,100,0.1,2.2,10000,0.8852,0.9327,0.9485,0.9509,0.3038,0.8566,1,1,1,1,1,0.9699,2.370050866,2.88297524,3.141621499,3.158365269,5.35200903,2.260472087,0,0,0,0,0,0
Poisson lognormal,1,100,2.3,0.7,10000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poisson lognormal,2,100,2.3,0.7,10000,0.9009,0.8903,0.8977,0.8974,0.9219,0.8919,0.9987,0.9989,0.9989,0.9989,1,0.9797,0.960059888,0.930244262,0.943455901,0.943347264,0.972423483,0.948172982,0,0,0,0,0,0
Poisson lognormal,3,100,2.3,0.7,10000,0.8962,0.8855,0.8994,0.8994,0.8876,0.8837,1,1,1,1,1,0.9956,1.441290042,1.383976482,1.435414873,1.435689292,1.504123701,1.412158586,0,0,0,0,0,0
Poisson lognormal,5,100,2.3,0.7,10000,0.9019,0.8883,0.9098,0.9101,0.732,0.8881,1,1,1,1,1,0.9964,2.400448498,2.284070463,2.442077231,2.442455151,2.879049352,2.323587352,0,0,0,0,0,0
